image,label
/home/piai/ActionAI_dataset/normal/85.jpg,normal
/home/piai/ActionAI_dataset/normal/357.jpg,normal
/home/piai/ActionAI_dataset/normal/611.jpg,normal
/home/piai/ActionAI_dataset/normal/558.jpg,normal
/home/piai/ActionAI_dataset/normal/569.jpg,normal
/home/piai/ActionAI_dataset/normal/95.jpg,normal
/home/piai/ActionAI_dataset/normal/364.jpg,normal
/home/piai/ActionAI_dataset/normal/327.jpg,normal
/home/piai/ActionAI_dataset/normal/22.jpg,normal
/home/piai/ActionAI_dataset/normal/12-1.jpg,normal
/home/piai/ActionAI_dataset/normal/337.jpg,normal
/home/piai/ActionAI_dataset/normal/435.jpg,normal
/home/piai/ActionAI_dataset/normal/362.jpg,normal
/home/piai/ActionAI_dataset/normal/47.jpg,normal
/home/piai/ActionAI_dataset/normal/233.jpg,normal
/home/piai/ActionAI_dataset/normal/136.jpg,normal
/home/piai/ActionAI_dataset/normal/5.jpg,normal
/home/piai/ActionAI_dataset/normal/84.jpg,normal
/home/piai/ActionAI_dataset/normal/14.jpg,normal
/home/piai/ActionAI_dataset/normal/224.jpg,normal
/home/piai/ActionAI_dataset/normal/280.jpg,normal
/home/piai/ActionAI_dataset/normal/246.jpg,normal
/home/piai/ActionAI_dataset/normal/20.jpg,normal
/home/piai/ActionAI_dataset/normal/28.jpg,normal
/home/piai/ActionAI_dataset/normal/94.jpg,normal
/home/piai/ActionAI_dataset/normal/3.jpg,normal
/home/piai/ActionAI_dataset/normal/19.jpg,normal
/home/piai/ActionAI_dataset/normal/148.jpg,normal
/home/piai/ActionAI_dataset/normal/10-1.jpg,normal
/home/piai/ActionAI_dataset/normal/306.jpg,normal
/home/piai/ActionAI_dataset/normal/185.jpg,normal
/home/piai/ActionAI_dataset/normal/25.jpg,normal
/home/piai/ActionAI_dataset/normal/53.jpg,normal
/home/piai/ActionAI_dataset/normal/54.jpg,normal
/home/piai/ActionAI_dataset/normal/18.jpg,normal
/home/piai/ActionAI_dataset/normal/48.jpg,normal
/home/piai/ActionAI_dataset/normal/128-1.jpg,normal
/home/piai/ActionAI_dataset/normal/559.jpg,normal
/home/piai/ActionAI_dataset/normal/355.jpg,normal
/home/piai/ActionAI_dataset/normal/356-1.jpg,normal
/home/piai/ActionAI_dataset/normal/564.jpg,normal
/home/piai/ActionAI_dataset/normal/80.jpg,normal
/home/piai/ActionAI_dataset/normal/583.jpg,normal
/home/piai/ActionAI_dataset/normal/140.jpg,normal
/home/piai/ActionAI_dataset/normal/55-1.jpg,normal
/home/piai/ActionAI_dataset/normal/462.jpg,normal
/home/piai/ActionAI_dataset/normal/128.jpg,normal
/home/piai/ActionAI_dataset/normal/280-1.jpg,normal
/home/piai/ActionAI_dataset/normal/50.jpg,normal
/home/piai/ActionAI_dataset/normal/11.jpg,normal
/home/piai/ActionAI_dataset/normal/313.jpg,normal
/home/piai/ActionAI_dataset/normal/389.jpg,normal
/home/piai/ActionAI_dataset/normal/235.jpg,normal
/home/piai/ActionAI_dataset/normal/119.jpg,normal
/home/piai/ActionAI_dataset/normal/71.jpg,normal
/home/piai/ActionAI_dataset/normal/452.jpg,normal
/home/piai/ActionAI_dataset/normal/41.jpg,normal
/home/piai/ActionAI_dataset/normal/223.jpg,normal
/home/piai/ActionAI_dataset/normal/44.jpg,normal
/home/piai/ActionAI_dataset/normal/24.jpg,normal
/home/piai/ActionAI_dataset/normal/64.jpg,normal
/home/piai/ActionAI_dataset/normal/229.jpg,normal
/home/piai/ActionAI_dataset/normal/443.jpg,normal
/home/piai/ActionAI_dataset/normal/387.jpg,normal
/home/piai/ActionAI_dataset/normal/26.jpg,normal
/home/piai/ActionAI_dataset/normal/160.jpg,normal
/home/piai/ActionAI_dataset/normal/588.jpg,normal
/home/piai/ActionAI_dataset/normal/82.jpg,normal
/home/piai/ActionAI_dataset/normal/577.jpg,normal
/home/piai/ActionAI_dataset/normal/39.jpg,normal
/home/piai/ActionAI_dataset/normal/8.jpg,normal
/home/piai/ActionAI_dataset/normal/508.jpg,normal
/home/piai/ActionAI_dataset/normal/77.jpg,normal
/home/piai/ActionAI_dataset/normal/65.jpg,normal
/home/piai/ActionAI_dataset/normal/31.jpg,normal
/home/piai/ActionAI_dataset/normal/442.jpg,normal
/home/piai/ActionAI_dataset/normal/317.jpg,normal
/home/piai/ActionAI_dataset/normal/555.jpg,normal
/home/piai/ActionAI_dataset/normal/100.jpg,normal
/home/piai/ActionAI_dataset/normal/407.jpg,normal
/home/piai/ActionAI_dataset/normal/165.jpg,normal
/home/piai/ActionAI_dataset/normal/23.jpg,normal
/home/piai/ActionAI_dataset/normal/594.jpg,normal
/home/piai/ActionAI_dataset/normal/433.jpg,normal
/home/piai/ActionAI_dataset/normal/600.jpg,normal
/home/piai/ActionAI_dataset/normal/404.jpg,normal
/home/piai/ActionAI_dataset/normal/66.jpg,normal
/home/piai/ActionAI_dataset/normal/554.jpg,normal
/home/piai/ActionAI_dataset/normal/8-1.jpg,normal
/home/piai/ActionAI_dataset/normal/379.jpg,normal
/home/piai/ActionAI_dataset/normal/230.jpg,normal
/home/piai/ActionAI_dataset/normal/163.jpg,normal
/home/piai/ActionAI_dataset/normal/69.jpg,normal
/home/piai/ActionAI_dataset/normal/471.jpg,normal
/home/piai/ActionAI_dataset/normal/79.jpg,normal
/home/piai/ActionAI_dataset/normal/21.jpg,normal
/home/piai/ActionAI_dataset/normal/36.jpg,normal
/home/piai/ActionAI_dataset/normal/156.jpg,normal
/home/piai/ActionAI_dataset/normal/199.jpg,normal
/home/piai/ActionAI_dataset/normal/16.jpg,normal
/home/piai/ActionAI_dataset/normal/581.jpg,normal
/home/piai/ActionAI_dataset/normal/309.jpg,normal
/home/piai/ActionAI_dataset/normal/27.jpg,normal
/home/piai/ActionAI_dataset/normal/212.jpg,normal
/home/piai/ActionAI_dataset/normal/204.jpg,normal
/home/piai/ActionAI_dataset/normal/589.jpg,normal
/home/piai/ActionAI_dataset/normal/35-1.jpg,normal
/home/piai/ActionAI_dataset/normal/255.jpg,normal
/home/piai/ActionAI_dataset/normal/265.jpg,normal
/home/piai/ActionAI_dataset/normal/529.jpg,normal
/home/piai/ActionAI_dataset/normal/2-1.jpg,normal
/home/piai/ActionAI_dataset/normal/47-1.jpg,normal
/home/piai/ActionAI_dataset/normal/451.jpg,normal
/home/piai/ActionAI_dataset/normal/356.jpg,normal
/home/piai/ActionAI_dataset/normal/12.jpg,normal
/home/piai/ActionAI_dataset/normal/170.jpg,normal
/home/piai/ActionAI_dataset/normal/179.jpg,normal
/home/piai/ActionAI_dataset/normal/120-1.jpg,normal
/home/piai/ActionAI_dataset/normal/205.jpg,normal
/home/piai/ActionAI_dataset/normal/396.jpg,normal
/home/piai/ActionAI_dataset/normal/84-1.jpg,normal
/home/piai/ActionAI_dataset/normal/157.jpg,normal
/home/piai/ActionAI_dataset/normal/43.jpg,normal
/home/piai/ActionAI_dataset/normal/169-1.jpg,normal
/home/piai/ActionAI_dataset/normal/120.jpg,normal
/home/piai/ActionAI_dataset/normal/138.jpg,normal
/home/piai/ActionAI_dataset/normal/576.jpg,normal
/home/piai/ActionAI_dataset/normal/175.jpg,normal
/home/piai/ActionAI_dataset/normal/614.jpg,normal
/home/piai/ActionAI_dataset/normal/4-1.jpg,normal
/home/piai/ActionAI_dataset/normal/126.jpg,normal
/home/piai/ActionAI_dataset/normal/2.jpg,normal
/home/piai/ActionAI_dataset/normal/51.jpg,normal
/home/piai/ActionAI_dataset/normal/573.jpg,normal
/home/piai/ActionAI_dataset/normal/186.jpg,normal
/home/piai/ActionAI_dataset/normal/4.jpg,normal
/home/piai/ActionAI_dataset/normal/150.jpg,normal
/home/piai/ActionAI_dataset/normal/106.jpg,normal
/home/piai/ActionAI_dataset/normal/130.jpg,normal
/home/piai/ActionAI_dataset/normal/503.jpg,normal
/home/piai/ActionAI_dataset/normal/580.jpg,normal
/home/piai/ActionAI_dataset/normal/338.jpg,normal
/home/piai/ActionAI_dataset/normal/7.jpg,normal
/home/piai/ActionAI_dataset/normal/55.jpg,normal
/home/piai/ActionAI_dataset/normal/69-1.jpg,normal
/home/piai/ActionAI_dataset/normal/56.jpg,normal
/home/piai/ActionAI_dataset/normal/10.jpg,normal
/home/piai/ActionAI_dataset/normal/183.jpg,normal
/home/piai/ActionAI_dataset/normal/329.jpg,normal
/home/piai/ActionAI_dataset/normal/308.jpg,normal
/home/piai/ActionAI_dataset/normal/141.jpg,normal
/home/piai/ActionAI_dataset/normal/284.jpg,normal
/home/piai/ActionAI_dataset/normal/76.jpg,normal
/home/piai/ActionAI_dataset/normal/169.jpg,normal
/home/piai/ActionAI_dataset/normal/228.jpg,normal
/home/piai/ActionAI_dataset/normal/336.jpg,normal
/home/piai/ActionAI_dataset/normal/134.jpg,normal
/home/piai/ActionAI_dataset/normal/157-1.jpg,normal
/home/piai/ActionAI_dataset/normal/87.jpg,normal
/home/piai/ActionAI_dataset/normal/574.jpg,normal
/home/piai/ActionAI_dataset/normal/143.jpg,normal
/home/piai/ActionAI_dataset/normal/578.jpg,normal
/home/piai/ActionAI_dataset/normal/52.jpg,normal
/home/piai/ActionAI_dataset/normal/48-1.jpg,normal
/home/piai/ActionAI_dataset/normal/171.jpg,normal
/home/piai/ActionAI_dataset/normal/285.jpg,normal
/home/piai/ActionAI_dataset/normal/398.jpg,normal
/home/piai/ActionAI_dataset/normal/35.jpg,normal
/home/piai/ActionAI_dataset/normal/117.jpg,normal
/home/piai/ActionAI_dataset/normal/13.jpg,normal
/home/piai/ActionAI_dataset/normal/49.jpg,normal
/home/piai/ActionAI_dataset/normal/273.jpg,normal
/home/piai/ActionAI_dataset/normal/392.jpg,normal
/home/piai/ActionAI_dataset/normal/218.jpg,normal
/home/piai/ActionAI_dataset/normal/406.jpg,normal
/home/piai/ActionAI_dataset/normal/161.jpg,normal
/home/piai/ActionAI_dataset/normal/249.jpg,normal
/home/piai/ActionAI_dataset/normal/227.jpg,normal
/home/piai/ActionAI_dataset/normal/365.jpg,normal
/home/piai/ActionAI_dataset/normal/433-1.jpg,normal
/home/piai/ActionAI_dataset/normal/17.jpg,normal
/home/piai/ActionAI_dataset/Normal/85.jpg,normal
/home/piai/ActionAI_dataset/Normal/112.jpg,normal
/home/piai/ActionAI_dataset/Normal/32.jpg,normal
/home/piai/ActionAI_dataset/Normal/611.jpg,normal
/home/piai/ActionAI_dataset/Normal/460.jpg,normal
/home/piai/ActionAI_dataset/Normal/340.jpg,normal
/home/piai/ActionAI_dataset/Normal/558.jpg,normal
/home/piai/ActionAI_dataset/Normal/569.jpg,normal
/home/piai/ActionAI_dataset/Normal/370.jpg,normal
/home/piai/ActionAI_dataset/Normal/95.jpg,normal
/home/piai/ActionAI_dataset/Normal/617.jpg,normal
/home/piai/ActionAI_dataset/Normal/22.jpg,normal
/home/piai/ActionAI_dataset/Normal/337.jpg,normal
/home/piai/ActionAI_dataset/Normal/151.jpg,normal
/home/piai/ActionAI_dataset/Normal/248.jpg,normal
/home/piai/ActionAI_dataset/Normal/362.jpg,normal
/home/piai/ActionAI_dataset/Normal/216.jpg,normal
/home/piai/ActionAI_dataset/Normal/378.jpg,normal
/home/piai/ActionAI_dataset/Normal/233.jpg,normal
/home/piai/ActionAI_dataset/Normal/115.jpg,normal
/home/piai/ActionAI_dataset/Normal/5.jpg,normal
/home/piai/ActionAI_dataset/Normal/84.jpg,normal
/home/piai/ActionAI_dataset/Normal/493.jpg,normal
/home/piai/ActionAI_dataset/Normal/14.jpg,normal
/home/piai/ActionAI_dataset/Normal/636.jpg,normal
/home/piai/ActionAI_dataset/Normal/105.jpg,normal
/home/piai/ActionAI_dataset/Normal/461.jpg,normal
/home/piai/ActionAI_dataset/Normal/34.jpg,normal
/home/piai/ActionAI_dataset/Normal/217.jpg,normal
/home/piai/ActionAI_dataset/Normal/634.jpg,normal
/home/piai/ActionAI_dataset/Normal/645.jpg,normal
/home/piai/ActionAI_dataset/Normal/662.jpg,normal
/home/piai/ActionAI_dataset/Normal/330.jpg,normal
/home/piai/ActionAI_dataset/Normal/658.jpg,normal
/home/piai/ActionAI_dataset/Normal/198.jpg,normal
/home/piai/ActionAI_dataset/Normal/391.jpg,normal
/home/piai/ActionAI_dataset/Normal/20.jpg,normal
/home/piai/ActionAI_dataset/Normal/271.jpg,normal
/home/piai/ActionAI_dataset/Normal/45.jpg,normal
/home/piai/ActionAI_dataset/Normal/189.jpg,normal
/home/piai/ActionAI_dataset/Normal/3.jpg,normal
/home/piai/ActionAI_dataset/Normal/148.jpg,normal
/home/piai/ActionAI_dataset/Normal/420.jpg,normal
/home/piai/ActionAI_dataset/Normal/472.jpg,normal
/home/piai/ActionAI_dataset/Normal/247.jpg,normal
/home/piai/ActionAI_dataset/Normal/306.jpg,normal
/home/piai/ActionAI_dataset/Normal/434.jpg,normal
/home/piai/ActionAI_dataset/Normal/132.jpg,normal
/home/piai/ActionAI_dataset/Normal/481.jpg,normal
/home/piai/ActionAI_dataset/Normal/361.jpg,normal
/home/piai/ActionAI_dataset/Normal/57.jpg,normal
/home/piai/ActionAI_dataset/Normal/185.jpg,normal
/home/piai/ActionAI_dataset/Normal/343.jpg,normal
/home/piai/ActionAI_dataset/Normal/347.jpg,normal
/home/piai/ActionAI_dataset/Normal/672.jpg,normal
/home/piai/ActionAI_dataset/Normal/78.jpg,normal
/home/piai/ActionAI_dataset/Normal/236.jpg,normal
/home/piai/ActionAI_dataset/Normal/25.jpg,normal
/home/piai/ActionAI_dataset/Normal/53.jpg,normal
/home/piai/ActionAI_dataset/Normal/54.jpg,normal
/home/piai/ActionAI_dataset/Normal/468.jpg,normal
/home/piai/ActionAI_dataset/Normal/153.jpg,normal
/home/piai/ActionAI_dataset/Normal/267.jpg,normal
/home/piai/ActionAI_dataset/Normal/18.jpg,normal
/home/piai/ActionAI_dataset/Normal/144.jpg,normal
